9.6216,138.85,101.42,102.41,89.187,116.21,137.03,115.05,114.12,111.8,97.004,85.331,80.388
9.1739,186.52,238.9,229.84,285.18,355.35,332.62,314.38,326.3,309.04,264.53,224.79,197.12
6.9194,95.785,98.212,73.914,54.213,70.091,69.982,91.358,76.682,74.562,67.89,58.248,53.406
10.781,80.355,109.41,127.63,151.75,164.64,167.71,183.46,204.61,157.7,164.12,163.62,146.87
