10.983,-12.012,-0.8967,0.46197,0.16336,5.7859,0.56638,5.6736,-0.98663,5.0529,-1.0676,4.5565,-1.5412
11.644,-9.8956,3.9025,8.9976,7.3398,14.261,6.57,11.858,4.1489,8.7195,1.8731,7.4146,0.53761
18.109,0.78962,-19.89,-13.456,-31.751,8.0896,8.3494,-0.71295,-9.3186,7.3192,2.4569,-10.619,-15.337
13.014,-9.5269,-7.0521,-1.0801,-3.0734,9.5958,2.7638,5.4691,-0.58861,7.4286,-0.15628,2.1133,-3.5466
