3.7352,38.63,25.571,30.672,24.042,32.243,35.313,38.649,41.11,40.904,41.319,35.537,34.552
8.3236,98.759,138.97,125.75,115.43,119.37,144.21,126.99,111.22,99.432,101.12,90.324,69.244
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
14.885,385.11,312.72,393.16,379.99,382.32,414.04,390,352.79,291.53,287.07,230.22,199.55
