7.5355,45.413,77.716,55.001,69.063,99.61,100.4,107.65,104.31,88.703,78.856,60.383,54.504
7.9281,231.11,211.37,232.31,231.47,260.4,250.17,221.2,210.18,189.27,172.81,158.12,112.62
6.3992,96.693,159.39,127.5,142.31,236.29,253.2,248.99,269.75,194.52,160.08,151.62,125.94
7.9842,77.478,64.61,51.845,57.442,68.34,71.172,67.312,73.115,70.82,67.54,55.253,47.189
