-36.044,0,-3.2076e-14,0,2.3927e-13,0,-2.0593e-13,0,3.0728e-13,0,-3.2777e-13,0,3.5948e-13
19.959,-0.26489,-27.101,12.142,-25.46,-25.321,-13.617,4.1962,12.4,0.94145,-6.162,-6.9208,-8.6021
17.2,-4.4524,-10.703,-2.392,-12.286,-12.953,-17.493,7.8006,2.3103,8.7932,-9.8202,-7.3361,-8.1376
19.804,-38.65,18.803,-11.275,-6.2111,12.503,-19.915,15.245,-8.7951,6.7319,-5.066,-0.5074,-2.306
