19.069,10.842,-15.243,-6.7994,-47.711,-7.0485,32.073,-7.3267,-4.314,-0.47399,-20.521,-0.49293,-1.4803
18.228,13.855,-6.737,-20.38,-33.007,0.36103,8.7666,6.3566,-11.023,-4.5081,-12.621,-2.3682,-4.1203
19.138,4.5387,-25.301,-12.742,-26.309,13.318,8.2535,-14.351,-6.266,-1.6776,-13.219,-0.77324,-9.1383
19.245,14.642,-18.618,-25.606,-27.114,10.76,19.446,-6.7638,-10.873,-11.183,-12.245,4.3731,-6.1124
