6.207,80.202,71.874,81.993,77.918,113.24,119.07,115.38,101.7,96.659,113.32,86.298,73.676
9.2563,82.236,48.381,35.083,40.365,48.113,45.116,47.106,46.887,48.775,46.597,45.833,39.673
5.5553,117.3,176.53,252.67,263.95,263.59,296.53,293.42,282.57,304.24,286.11,219.04,158.51
5.4334,72.991,78.522,67.464,68.858,70.375,67.916,60.835,61.195,53.219,59.251,60.79,52.784
